foundUnixcoder,potential,unrelatedUnixcoder,dropAmount,sim
83, 96, 1598, 0.1
78, 96, 392, 0.2
70, 96, 116, 0.30000000000000004
59, 96, 37, 0.4
42, 96, 14, 0.5
35, 96, 7, 0.6000000000000001
26, 96, 1, 0.7000000000000001
15, 96, 1, 0.8
9, 96, 0, 0.9
